ID	Name	Lat	Lon
ITE00100553	MANTOVA	45.1581	10.7967
ITE00100554	MILAN	45.4717	9.1892
ITE00105250	PALERMO	38.1103	13.3514
ITE00115584	PESARO	43.9108	12.9042
ITE00155370	RIVA	45.885	10.84
KG000036948	PRZHEVALSK	42.5	78.43
KZ000035188	ASTANA	51.1331	71.3667
KZ000035700	ATYRAU	47.1167	51.9167
KZ000035849	KAZALINSK	45.767	62.117
KZ000038198	TURKESTAN	43.27	68.22
LG000026314	VENTSPILS	57.4	21.533
LG000026406	LIEPAJA	56.4831	21.0167
LH000026730	VILNIUS	54.6331	25.1
LT002638590	MASERU	-29.3	27.5
MD000033815	KISINEV	47.02	28.87
NLE00100496	WEST TERSCHELLING	53.3667	5.2167
NLE00100499	GRONINGEN-1	53.1831	6.6
NLE00100501	HOORN	52.65	5.0667
NLE00100503	HOOFDDORP	52.3167	4.7
NLE00100505	WINTERSWIJK	51.9831	6.7
NLE00100506	KERKWERVE	51.6831	3.8667
NLE00100509	OUDENBOSCH	51.5667	4.5331
NLE00100510	ROERMOND	51.1831	5.9667
NLE00101965	SCHEVENINGEN	52.1167	4.3
NLE00101991	PUTTEN (GLD)	52.25	5.6167
NLE00102079	HELMOND	51.4831	5.6167
NLM00006235	DEN HELDER-1	52.9331	4.75
NOE00100575	HALDEN	59.1225	11.3883
NOE00105472	FAERDER FYR	59.0267	10.53
NOE00105483	OKSOEY FYR	58.0667	8.0506
NOE00109858	STROMSFOSS SLUSE	59.3006	11.6606
NOE00109903	BJORNHOLT	60.0508	10.6864
NOE00157204	ANDENES	69.3233	16.12
ROE00100829	ARAD	46.1331	21.35
RS000032158	KORSAKOV	46.633	142.85
RSM00022112	KOLA-IN-MURMAN	68.883	33.017
RSM00022550	ARHANGELSK	64.5	40.7331
RSM00022768	SHENKURSK	62.1	42.9
RSM00022837	VYTEGRA	61.0167	36.45
RSM00022845	KARGOPOL	61.5	38.93
RSM00022907	GOGLAND	60.08	26.97
RSM00023330	SALEKHARD	66.5294	66.5294
RSM00023711	TROICKO-PECHERSKOE	62.7	56.2
RSM00023804	SYKTYVKAR	61.6667	50.8667
RSM00023849	SURGUT	61.25	73.5
RSM00023914	CHERDYN'	60.4	56.52
RSM00024266	VERHOJANSK	67.5667	133.4
RSM00024944	OLEKMINSK	60.4	120.4167
RSM00024959	JAKUTSK	62.0167	129.7167
RSM00026063	ST. PETERSBURG	59.9667	30.3
RSM00026477	VELIKIE LUKI	56.35	30.6167
RSM00027051	TOT-MA	59.97	42.75
RSM00027199	KIROV	58.6	49.6331
RSM00027459	NIZNIJ NOVGOROD	56.2667	44
RSM00027595	KAZAN	55.7331	49.2
RSM00027648	ELATMA	54.95	41.7667
RSM00027857	ZAMETCHINO	53.5	42.62
RSM00027935	MICURINSK	52.883	40.483
RSM00028138	BISER	58.5167	58.85
RSM00028224	PERM	58.0167	56.3
RSM00028275	TOBOLSK	58.15	68.25
RSM00028440	EKATERINBURG	56.8331	60.6331
RSM00029263	ENISEJSK	58.45	92.15
RSM00029348	PERVOMAJSKOE	57.07	86.22
RSM00029430	TOMSK	56.5	84.9167
RSM00030710	IRKUTSK	52.2667	104.35
RSM00030823	ULAN-UDE	51.8331	107.6
RSM00030879	NERCHINSKIJ ZAVOD	51.32	119.62
RSM00031369	NIKOLAEVSK-NA-AMURE	53.15	140.7164
RSM00031510	BLAGOVESCENSK	50.25	127.5
RSM00032061	ALEKSANDROVSK-SAHALINSKIJ	50.9	142.1667
RSM00032071	TIMOVSKOE	50.7	142.7164
RSM00034110	BOGORODITSKOYE-FENINO	51.17	37.35
RSM00034163	OKTJABRSKIJ-GORODOK	51.63	45.45
RSM00034240	URJUPINSK	50.8	42
RSM00034288	MALY UZEN'	50.52	47.67
RSM00034880	ASTRAKAN	46.2831	48.05
RSM00035121	ORENBURG	51.6831	55.1
RSM00037000	NOVOROSSIJSK	44.717	37.767
RSM00037099	SOTCHI	43.58	39.77
RSM00037123	KISLOVODSK	43.9	42.72
RSM00037228	VLADIKAVKAZ	43.05	44.65
RSM00037472	MAHACKALA	42.9667	47.55
SF000030320	BREDASDORP	-34.533	20.033
SF000047220	GROOT CONSTANTIA	-34.03	18.42
SF000067330	CALEDON (POL)	-34.22	19.43
SF000087820	SWELLENDAM (TNK)	-34.03	20.45
SF000098150	HEIDELBERG CAPE (POL)	-34.08	20.95
SF000104560	RIVERSDALE	-34.083	21.25
SF000140630	KNYSNA (TNK)	-34.05	23.05
SF000143930	HARKERVILLE (BOS)	-34.05	23.23
SF000174520	HUMANSDORP (POL)	-34.03	24.78
SF000175820	CAPE ST. FRANCIS	-34.2	24.833
SF000207460	TABL.MTN MOLTENO RSV	-33.93	18.42
SF000207470	TABLE.MTN PLATTEKLIP	-33.95	18.42
SF000207760	CAPE TOWN FIRE STATION	-33.93	18.43
SF000208660	ROYAL OBSERVATORY	-33.93	18.48
SF000216550	STELLENBOSCH (TNK)	-33.93	18.87
SF000218230	PAARL (TNK)	-33.72	18.97
SF000227590	WORCESTER	-33.617	19.467
SF000236780	ROBERTSON	-33.8	19.9
SF000241970	MONTAGU (POL)	-33.78	20.13
SF000273020	CALITZDORP POL	-33.53	21.68
SF000283350	OUDTSHOORN	-33.617	22.2
SF000288380	GEORGE AIRPORT	-34.017	22.383
SF000298050	GOUDVELD (BOS)	-33.93	22.97
SF000298630	MILLWOOD (BOS)	-33.9	23
SF000302190	UNIONDALE (TNK)	-33.67	23.13
SF000312370	BLOUKRANS (BOS)	-33.95	23.63
SF000343810	VAN STAADENS (RSV)	-33.85	25.22
SF000352090	DRIFT SANDS (BOS)	-33.98	25.62
SF000367290	ALEXANDRIA (POL)	-33.65	26.42
SF000376960	PORT ALFRED	-33.6	26.883
SF000414170	MALMESBURY	-33.467	18.717
SF000422270	TULBAGH (POL)	-33.28	19.15
SF000440500	TOUWS RIVER	-33.35	20.05
SF000451340	MATJIESFONTEIN (SAR)	-33.23	20.58
SF000464790	LADISMITH (TNK)	-33.5	21.27
SF000480430	PRINCE ALBERT ROAD	-33.217	22.033
SF000508870	WILLOWMORE	-33.283	23.5
SF000561390	ALICEDALE	-33.32	26.08
SF000567090	FIR GLEN	-33.32	26.38
SF000570480	GRAHAMSTOWN	-33.283	26.5
SF000581920	PEDDIE (MAG)	-33.2	27.12
SF000597220	EAST LONDON -SIGNAL STN	-33.02	27.92
SF000624440	PIKETBERG (POL)	-32.92	18.77
SF000683290	PRINCE ALBERT ROAD (SAR)	-32.98	21.68
SF000688570	LEEU GAMKA (SAR)	-32.78	21.98
SF000735550	ABERDEEN RD (SAR)	-32.75	24.32
SF000742960	JANSENVILLE	-32.933	24.667
SF000752150	PEARSTON (POL)	-32.58	25.13
SF000761330	SOMERSET EAST	-32.732	25.583
SF000765670	MIDDLETON (SAR)	-32.95	25.82
SF000773090	CULLENDALE	-32.65	26.18
SF000782270	FORT BEAUFORT	-32.783	26.633
SF000782720	BALFOUR (POL)	-32.53	26.68
SF000784530	SEYMOUR (MAG)	-32.53	26.77
SF000787550	HOGSBACK (BOS)	-32.58	26.93
SF000792510	KIESKAMAHOEK (POL)	-32.68	27.15
SF000794900	ISIDINGE (BOS)	-32.67	27.28
SF000795240	PIRIE (BOS)	-32.73	27.3
SF000796320	KOLOGHA (BOS)	-32.53	27.37
SF000797820	DOHNE (SAR)	-32.53	27.45
SF000800720	KEI ROAD (POL)	-32.7	27.53
SF000806940	KOMGA (POL)	-32.58	27.9
SF000847010	CLANWILLIAM (POL)	-32.18	18.9
SF000921410	BEAUFORT WEST (MET)	-32.35	22.583
SF000945780	DE VLEI "DE KRUIS"	-32.13	23.83
SF000951190	ABERDEEN (TNK)	-32.48	24.07
SF000960450	GRAAFF REINET	-32.25	24.533
SF000961010	ROODEBLOEM	-32.18	24.57
SF000972390	WALSINGHAM 1	-32.48	25.13
SF000981900	CRADOCK	-32.167	25.617
SF001003290	KATBERG (BOS)	-32.48	26.68
SF001010970	TYLDEN "TULDEN"	-32.12	27.07
SF001012570	CATHCART	-32.28	27.15
SF001014440	CRAWLEY	-32.42	27.23
SF001015350	THOMAS RIVER (SAR)	-32.42	27.3
SF001018040	QACU (BOS)	-32.42	27.45
SF001025420	TSOMO (POL)	-32.03	27.82
SF001027620	NQAMAKWE (TNK)	-32.2	27.95
SF001032300	BUTTERWORTH (TNK)	-32.33	28.13
SF001035700	KENTANI (BOS)	-32.5	28.32
SF001038860	WILLOWVALE (TNK)	-32.27	28.5
SF001073960	VANRHYSDORP	-31.6	18.75
SF001103850	MIDDELPOS (POL)	-31.92	20.23
SF001130250	FRASERBURG	-31.917	21.517
SF001155280	WAGENAARSKRAAL	-31.8	22.8
SF001160830	BRAKFONTEIN	-31.82	23.02
SF001174470	MURRAYSBURG (POL)	-31.97	23.77
SF001190820	NIEU-BETHESDA (POL)	-31.87	24.55
SF001192090	WELLWOOD	-31.98	24.63
SF001203380	TAFELBERG HALL	-31.63	25.18
SF001224800	TARKASTAD (POL)	-32	26.27
SF001228060	WAVERLEY	-31.93	26.45
SF001230630	STERKSTROOM (POL)	-31.55	26.55
SF001233040	YARDLEY CHASE	-31.58	26.68
SF001236540	QUEENSTOWN	-31.9	26.867
SF001244020	LADY FRERE (TNK)	-31.7	27.23
SF001406160	STERLING	-31.27	22.85
SF001428050	RICHMOND C/K (TNK)	-31.42	23.95
SF001437840	HANOVER (POL)	-31.07	24.45
SF001447910	NOUPOORT	-31.183	24.95
SF001449000	MIDDLEBURG	-31.5	25
SF001465880	STEYNSBURG	-31.3	25.83
SF001476540	MOLTENO (MUN)	-31.4	26.37
SF001477770	SYFERGAT (SAR)	-31.45	26.43
SF001483520	BUFFELSFONTEIN        14	-31.37	26.7
SF001485170	JAMESTOWN	-31.117	26.8
SF001490820	DORDRECHT - TNK       14	-31.37	27.05
SF001500850	IDA	-31.42	27.55
SF001690050	BRITSTOWN (POL)	-30.58	23.5
SF001700090	DE AAR	-30.65	24.017
SF001721630	COLESBERG (TNK)	-30.72	25.1
SF001734970	VENTERSTAD	-30.783	25.8
SF001745500	ELLESMERE	-30.68	26.3
SF001753710	ALIWAL NORTH	-30.8	26.883
SF001762770	HERSCHEL	-30.62	27.17
SF001763720	LADY GREY (POL)	-30.72	27.22
SF001770450	AVOCA	-30.75	27.53
SF001771780	BARKLY EAST	-30.933	27.6
SF001807220	KOKSTAD	-30.533	29.417
SF001861390	KAMIESBERG	-30.32	18.08
SF001943230	GANNAPAN	-30.38	22.18
SF001988360	PHILIPSTOWN (TNK)	-30.43	24.47
SF002004660	PHILIPPOLIS (POL)	-30.27	25.27
SF002030430	SMITHFIELD (MUN)	-30.22	26.53
SF002041380	ZASTRON (TNK)	-30.3	27.08
SF002097660	UMZIMKULU (TNK)	-30.27	29.93
SF002146700	SPRINGBOK	-29.667	17.9
SF002271270	HOPETOWN (TNK)	-29.62	24.1
SF002273680	ORANJERIVIER (SAR)	-29.65	24.22
SF002408910	DURBAN-BOTANICAL GARDENS	-29.85	31
SF002444050	STEINKOPF (POL)	-29.25	17.73
SF002472420	PELLA	-29.03	19.15
SF002512610	KENHARDT (POL)	-29.35	21.15
SF002564530	DOUGLAS	-29.067	23.75
SF002584580	JACOBSDAL (POL)	-29.13	24.77
SF002588940	KOFFIEFONTEIN (POL)	-29.4	25
SF002637600	LADYBRAND (BOS)	-29.17	27.45
SF002874410	GRIQUATOWN (TNK)	-28.85	23.27
SF002883780	CAMPBELL (MUN)	-28.8	23.72
SF002900320	BARKLY WEST (TNK)	-28.53	24.53
SF002950010	WINBURG (POL)	-28.52	27.02
SF003236490	NEWLANDS	-28.33	24.37
SF003332260	HARRISMITH (TNK)	-28.27	29.13
SF003598080	BOETSAP (POL)	-27.97	24.45
SF004323870	VRYBURG (POL)	-26.97	24.73
SG000061612	PODOR	16.633	-14.917
SW000002288	HOLMOGADD A	63.59	20.76
SW000010537	FALUN	60.6167	15.6167
SWE00100003	VAEXJOE	56.8667	14.8
SZ000002220	SAENTIS	47.25	9.35
SZ000006717	COL DU GRAND ST-BERNARD	45.8667	7.1667
TS000060765	GABES	33.88	10.1
TSE00147769	TUNIS	36.8	10.17
TSE00147775	SFAX EL-MAOU	34.72	10.68
TX000038763	GYZYLARBAT	38.98	56.28
TX000038895	BAJRAMALY	37.6	62.1831
UK000003026	STORNOWAY AIRPORT	58.33	-6.32
UK000047811	ARMAGH	54.35	-6.65
UK000056225	OXFORD	51.7667	-1.2667
UKE00105899	LOWESTOFT	52.4889	1.75
UKE00105904	SHEFFIELD	53.3808	-1.49
UKE00105905	BUXTON	53.2567	-1.9131
UKE00156852	DURHAM	54.7678	-1.5842
UPM00033345	KIEV	50.4	30.5331
UPM00033587	UMAN	48.77	30.23
UPM00033846	NIKOLAEV	46.9667	31.9831
UPM00033889	IZMAIL	45.3667	28.85
UPM00033902	KHERSON	46.633	32.567
UPM00033910	HENICHESK	46.1667	34.8167
UPM00033946	SIMFEROPOL	44.7	34.1331
UPM00033976	FEODOSIIA	45.0331	35.3831
UPM00033990	YALTA	44.483	34.167
UPM00033991	SEVASTOPOL',MGS	44.62	33.53
UPM00034523	LUGANSK	48.5667	39.25
USC00011685	CITRONELLE	31.0833	-88.2333
USC00012207	DECATUR	34.5833	-86.9667
USC00012386	DOUBLE SPRINGS	34.15	-87.4167
USC00015555	MONTGOMERY WB CITY	32.3833	-86.3
USC00018024	TALLADEGA	33.4164	-86.135
USC00023096	FORT BOWIE	32.1453	-109.4372
USC00030234	ARKANSAS CITY	33.6378	-91.2119
USC00030936	BRINKLEY	34.8822	-91.2153
USC00031152	CAMDEN 1	33.59	-92.8236
USC00031838	DARDANELLE	35.2342	-93.1675
USC00033466	HOT SPRINGS 1 NNE	34.5128	-93.0486
USC00034251	LITTLE ROCK ST CAPITOL	34.75	-92.2833
USC00034562	MALVERN	34.3947	-92.8364
USC00034988	MT IDA 3 SE	34.5408	-93.5878
USC00035186	NEWPORT	35.6042	-91.2744
USC00035754	PINE BLUFF	34.2256	-92.0186
USC00035820	POCAHONTAS 1	36.2642	-90.9683
USC00043157	FT BIDWELL	41.8714	-120.1575
USC00045391	MARYSVILLE D ST BRG	39.1333	-121.6
USC00046115	NEEDLES	34.83	-114.5936
USC00047738	SAN DIEGO WBO	32.7167	-117.1667
USC00053010	FORT GARLAND	37.424	-105.4324
USC00061536	COLLINSVILLE 1 S	41.8	-72.9333
USC00064757	MIDDLETOWN WB	41.55	-72.55
USC00064767	MIDDLETOWN 4 W	41.55	-72.7167
USC00065285	NEWINGTON	41.7	-72.7333
USC00065445	NORFOLK 2 SW	41.9725	-73.2208
USC00067361	SHELTON	41.3167	-73.0833
USC00068138	STORRS	41.795	-72.2286
USC00090253	AMERICUS	32.0306	-84.2461
USC00090284	ANDERSONVILLE	32.2	-84.1333
USC00090430	ATHENS	33.9667	-83.3833
USC00090840	BERNE	30.8333	-81.8333
USC00090979	BLAKELY	31.2239	-84.5553
USC00091453	CABANISS	33.15	-83.8833
USC00091500	CAMILLA 3SE	31.1903	-84.2036
USC00092395	CULLODEN	32.8667	-84.1
USC00092475	DAHLONEGA 4WSW	34.5069	-84.0208
USC00094949	LA GRANGE 1N	33.0536	-85.0317
USC00117391	ROCK ISLAND L&D 15	41.5181	-90.5647
USC00118976	WARSAW	40.35	-91.4333
USC00126001	MT VERNON	37.9286	-87.8956
USC00129080	VEVAY	38.7436	-85.0761
USC00134049	INDEPENDENCE	42.5269	-91.8781
USC00138307	TRACY 1 NE	41.2819	-92.8614
USC00144559	LAWRENCE	38.9583	-95.2514
USC00151386	CATLETTSBURG	38.4667	-82.5833
USC00152775	FALMOUTH	38.6872	-84.3586
USC00153430	GREENSBURG	37.2572	-85.5011
USC00162399	DELHI	32.45	-91.5
USC00171100	CALAIS	45.1833	-67.25
USC00172426	EASTPORT	44.9067	-66.9919
USC00172740	FAIRFIELD	44.5833	-69.5833
USC00173046	GARDINER	44.2203	-69.7889
USC00174230	KENTS HILL	44.4167	-70.0833
USC00175070	MAYFIELD	45.1333	-69.6833
USC00176902	PORTLAND	43.65	-70.25
USC00177630	SEBAGO LAKE	43.7608	-70.5256
USC00177827	SKOWHEGAN	44.7639	-69.7194
USC00189674	GEORGETOWN	38.9072	-77.0522
USC00190595	BEVERLY FARMS	42.5667	-70.8167
USC00191097	CAMBRIDGE	42.3833	-71.1167
USC00191650	COTUIT	41.6167	-70.4333
USC00191820	DALTON	42.4667	-73.1667
USC00192010	DUDLEY	42.0333	-71.9333
USC00192770	FISKDALE	42.0833	-72.15
USC00193110	GILBERTVILLE	42.2833	-72.2167
USC00193625	HINGHAM (1)	42.2167	-70.8833
USC00194012	LAKE COCHITUATE	42.3167	-71.3833
USC00194135	LEOMINSTER	42.5333	-71.7667
USC00194295	LONG PLAIN	41.7333	-70.9167
USC00194313	LOWELL	42.6408	-71.3636
USC00194340	LUDLOW CENTER	42.2	-72.4833
USC00194360	LYNN	42.4667	-70.9333
USC00194405	MANCHESTER	42.5667	-70.7333
USC00194615	MEDFORD	42.4167	-71.1167
USC00194760	MILFORD	42.1633	-71.5119
USC00194795	MILTON	42.25	-71.1
USC00194875	MONSON	42.0833	-72.3333
USC00195050	MOUNT NONOTUCK	42.2667	-72.6167
USC00195095	MYSTIC LAKE	42.4333	-71.15
USC00195317	NEWTON	42.3	-71.2167
USC00195891	NORTH TRURO	42.0333	-70.0667
USC00196770	RANDOLPH	42.1667	-71.05
USC00196915	ROBERTS DAM	42.3667	-71.2667
USC00196988	ROWE	42.7	-72.9
USC00197122	SALEM "B"	42.5167	-70.9
USC00198374	TAUNTON NO. 163	41.9	-71.0833
USC00198375	TAUNTON NO 164	41.9	-71.1
USC00198770	WALTHAM	42.0333	-71.2833
USC00198960	WELLESLEY	42.2833	-71.3333
USC00199731	WILLIAMSTOWN	42.7167	-73.2
USC00200032	ADRIAN 2 NNE	41.9164	-84.0158
USC00200094	ALBION	42.2486	-84.7736
USC00200108	ALLEGAN 1	42.5333	-85.9
USC00200146	ALMA	43.3869	-84.6483
USC00200718	BERGLAND DAM	46.5869	-89.5475
USC00201215	CALUMET	47.25	-88.45
USC00201744	CONCORD	42.1667	-84.6333
USC00203652	HARTFORD	42.2	-86.1667
USC00205065	MANISTEE 3SE	44.2114	-86.2939
USC00206371	PARKVILLE	42.0167	-85.55
USC00207097	ROMEO 1 N	42.8167	-83.0167
USC00212904	FT RIPLEY	46.1806	-94.3656
USC00215638	MORRIS W CNTRL RSCH & OUTREACH	45.59	-95.8744
USC00216565	PIPESTONE	44.0139	-96.3258
USC00240617	BELFRY 4 SSW	45.0833	-109.0333
USC00241008	BOULDER	46.2311	-112.1139
USC00241418	CAMPBELL FARM CAMP 4	45.4167	-107.9
USC00241557	CASCADE 20 SSE	46.9956	-111.5772
USC00242438	DODSON 1 WNW	48.3992	-108.2625
USC00242778	EMIGRANT	45.3667	-110.7167
USC00251560	CENTRAL CITY	41.1222	-98.0283
USC00252065	CULBERTSON	40.2333	-100.83
USC00252205	DAVID CITY	41.2492	-97.1328
USC00253035	FRANKLIN	40.1	-98.9667
USC00254812	LINCOLN UNIV FARM	40.8333	-96.7333
USC00260507	AUSTIN	39.4931	-117.0675
USC00260770	BELMONT	38.6	-116.8833
USC00261395	CANDELARIA	38.1667	-118.0833
USC00262030	CRANES RANCH	40.7167	-115.7667
USC00262383	DOWNEYVILLE	38.9167	-117.8667
USC00262708	EUREKA	39.5169	-115.9622
USC00263040	GENOA	39	-119.85
USC00263515	HAWTHORNE AP	38.55	-118.6667
USC00264939	MC DERMITT INDIAN RESE	41.9667	-117.6333
USC00265913	PALISADE (1)	39.6	-116.2
USC00266252	PIOCHE	37.9339	-114.4522
USC00268349	TUSCARORA ANDRAE RCH	41.4	-116.0833
USC00268761	VIRGINIA CITY	39.3128	-119.6483
USC00269430	YOUNTS RANCH	36.6667	-116.5
USC00270690	BERLIN	44.4536	-71.1856
USC00271678	CONCORD RIVER	43.2167	-71.5167
USC00271682	CONCORD	43.205	-71.535
USC00273530	GRAFTON	43.5667	-71.95
USC00273850	HANOVER	43.7053	-72.2856
USC00274804	LITTLETON	44.3333	-71.75
USC00275072	MANCHESTER	43.0333	-71.4833
USC00275712	NASHUA 2 NNW	42.7914	-71.4736
USC00275880	NEWTON	42.8833	-71.0333
USC00275997	NORTH CONWAY (1)	44.0333	-71.15
USC00276944	PLYMOUTH	43.75	-71.6833
USC00278440	STRATFORD	44.6667	-71.5833
USC00278854	WALPOLE	43.0833	-72.4333
USC00278875	WARNER	43.25	-71.8333
USC00279307	WEST MILAN (1)	44.5	-71.25
USC00287865	SANDY HOOK	40.4633	-74.0056
USC00288878	TRENTON 2	40.2333	-74.7667
USC00298072	SANTA FE	35.6833	-105.9
USC00300958	BROOKLYN	40.6892	-73.955
USC00301010	BUFFALO	42.8833	-78.8833
USC00301207	CARMEL	41.4333	-73.6833
USC00301413	CHEMUNG	42.0025	-76.6383
USC00302234	EAGLE BAY 3 SE	43.75	-74.7667
USC00303714	HARVARD	42.0167	-75.1167
USC00307633	SETAUKET STRONG	40.9586	-73.1047
USC00308138	SPRITE CREEK	43.1333	-74.6667
USC00310288	ASHEVILLE ASTON	35.595	-82.5517
USC00310294	ASHEVILLE PEARSON ST	35.6092	-82.6119
USC00310466	BAKERSVILLE	36.0167	-82.1667
USC00311164	BRYSON CITY 2	35.4333	-83.45
USC00312635	EDENTON	36.0164	-76.5517
USC00313017	FAYETTEVILLE (PWC)	35.0583	-78.8583
USC00313228	FRANKLIN	35.1803	-83.3931
USC00313638	GREENVILLE	35.64	-77.3983
USC00314055	HIGHLANDS	35.0564	-83.1983
USC00314938	LENOIR	35.9147	-81.5375
USC00315838	MORGANTON	35.7297	-81.6728
USC00316001	MURPHY 4ESE	35.0714	-83.9683
USC00316103	NEW BERN 3 NW	35.1333	-77.0833
USC00317727	SCOTLAND NECK	36.2094	-77.3842
USC00318500	TARBORO 1 S	35.8847	-77.5386
USC00319191	WELDON	36.4333	-77.6
USC00319462	WILMINGTON WB CITY	34.2333	-77.95
USC00320500	BALTA	48.1667	-100.0333
USC00324418	JAMESTOWN STATE HOSP	46.8844	-98.685
USC00331662	CLEVELAND 2717 EUCLID	41.5	-81.6667
USC00338366	TOLEDO BLADE	41.65	-83.5333
USC00339422	ZANESVILLE WWTP	39.9125	-82.0042
USC00343300	FORT SILL	34.6667	-98.3833
USC00348285	SMITHVILLE	34.4678	-94.6428
USC00348987	TULSA	36.15	-96
USC00354506	KLAMATH FALLS 2 SSW	42.2008	-121.7814
USC00354670	LAKEVIEW 2 NNW	42.2414	-120.3678
USC00361234	CARLISLE	40.2	-77.2167
USC00361485	CLARION 3 SW	41.1922	-79.4361
USC00361920	CARLISLE WATER PLANT	40.2258	-77.1894
USC00363503	GREENSBORO LOCK 7	39.7833	-79.9167
USC00363711	HARRISBURG - COOP	40.2667	-76.8833
USC00365101	LOCK	40.15	-79.9
USC00367239	QUAKERTOWN	40.4333	-75.3333
USC00381310	CAMDEN 3 W	34.2428	-80.6564
USC00383742	GREENVILLE WB AP	34.85	-82.35
USC00392797	EUREKA	45.7656	-99.6222
USC00401636	CHARLESTON	35.2833	-84.75
USC00401835	CLINTON	36.1	-84.1
USC00404673	JOHNSONVILLE	36	-88.0333
USC00404871	KINGSTON	35.8575	-84.5278
USC00405451	LOUDON 1 E	35.7333	-84.3333
USC00406012	MILAN EXP STN	35.9328	-88.7267
USC00407831	ROCKWOOD	35.8667	-84.6833
USC00407884	ROGERSVILLE 1 NE	36.4161	-82.9839
USC00408108	SAVANNAH 6 SW	35.1525	-88.3214
USC00408677	STRAWBERRY PLAINS	36.0667	-83.6833
USC00411888	COLLEGE STN 6 SW	30.5333	-96.4167
USC00412758	EDINBURG	26.2981	-98.1575
USC00413156	FISCHERS STORE	29.9744	-98.2669
USC00413257	FT MCKAVETT	30.8272	-100.1103
USC00413270	FORT MCKAVETT	30.8272	-100.1097
USC00414122	HEWITT	31.4667	-97.2
USC00414563	JASPER	30.9153	-94.0097
USC00415875	MIAMI	35.6936	-100.6392
USC00418055	SANTA MARIA	26.0833	-97.85
USC00419421	WACO	31.5333	-97.0667
USC00422996	FT DUCHESNE	40.2842	-109.8611
USC00427015	PRICE GAME FARM	39.6167	-110.8333
USC00431072	BURLINGTON	44.4833	-73.1833
USC00434150	JACKSONVILLE	42.8	-72.8167
USC00435733	NORTHFIELD	44.1647	-72.6567
USC00440013	ABINGDON 7 WSW	36.6667	-82.1
USC00440755	BIRDSNEST	37.4167	-75.8667
USC00444876	LEXINGTON	37.7767	-79.4386
USC00447004	RADFORD 5 SW	37.1	-80.6
USC00449263	WOODSTOCK 2 NE	38.8969	-78.4678
USC00456109	OLYMPIA PRIEST PT PARK	47.0667	-122.8833
USC00458773	VANCOUVER 4 NNE	45.6778	-122.6511
USC00461220	BUCKHANNON	38.9803	-80.22
USC00462735	ELLA	39.7333	-80.8167
USC00463100	FLEMINGTON	39.2667	-80.1333
USC00463544	GLENVILLE	38.9339	-80.8317
USC00463630	GRAFTON 1 NE	39.35	-80
USC00463927	HARPERS FERRY RIVER	39.3233	-77.7289
USC00464045	HELVETIA	38.5	-80
USC00464897	KINGWOOD	39.4667	-79.6833
USC00465224	LEWISBURG 3 N	37.8567	-80.4042
USC00466207	MORGANTOWN 1	39.6333	-79.95
USC00467055	PLEASANT HILL PRESTON	39.5167	-79.5333
USC00467730	ROMNEY 1 SW	39.3389	-78.7711
USC00467785	ROWLESBURG 1	39.3419	-79.6697
USC00467883	SALEM	39.2833	-80.5667
USC00468730	TANNERY	39.5167	-79.6333
USC00469368	WELLSBURG WTR TRMT PL	40.2753	-80.6119
USC00469522	WHITE SULPHUR SPRINGS	37.7883	-80.3083
USC00471578	CHIPPEWA FALLS	44.9278	-91.4081
USC00474375	LA CROSSE WB CITY	43.8167	-91.25
USC00474379	LA CROSSE RIVER	43.8122	-91.2578
USC00474966	MADISON WB CITY	43.0833	-89.4
USC00475255	MEDFORD	45.1308	-90.3439
USC00475484	MILWAUKEE WB CITY	43.0333	-87.9
USC00476523	PHILLIPS 5 SSE	45.6167	-90.3667
USC00476718	PORTAGE	43.5278	-89.4342
USC00480438	ATLANTIC CITY 11 NNE	42.65	-108.65
USC00481816	CLEARMONT 5 SW	44.5781	-106.4472
USC00483073	ESTERBROOK	42.4167	-105.3667
USC00485355	LAMAR RS	44.8956	-110.2342
USC00486120	MEDICINE BOW	41.8969	-106.2061
USC00509494	TYONEK	61.0667	-151.1333
USP00CA0001	SACRAMENTO 5ESE	38.5553	-121.4183
USP00CA0002	SACRAMENTO-GERRISH	38.5817	-121.4843
USP00CA0003	SACRAMENTO AP ASOS	38.5069	-121.495
USW00012945	HOUSTON WB CITY	29.7667	-95.3667
USW00013724	ATLANTIC CITY	39.3792	-74.4242
USW00013736	MORGANTOWN HART FLD	39.6428	-79.9164
USW00013872	ASHEVILLE	35.5953	-82.5567
USW00013972	TYLER POUNDS FLD	32.3542	-95.4025
USW00013984	CONCORDIA MUNI AP	39.5514	-97.6508
USW00014767	READING WB CITY	40.3333	-75.9667
USW00014838	MARQUETTE	46.5458	-87.3794
USW00014881	FORT DEARBORN	41.8883	-87.6258
USW00014898	GREEN BAY	44.4983	-88.1111
USW00014936	HURON RGNL AP	44.3981	-98.2231
USW00014971	LINCOLN UNIV PWR PLT	40.8233	-96.7025
USW00023068	PUEBLO	38.2725	-104.6089
USW00023154	ELY YELLAND FLD AP	39.2953	-114.8467
USW00023271	SACRAMENTO 5 ESE	38.5556	-121.4169
USW00024035	HAVRE WB CITY	48.5667	-109.6667
USW00024121	ELKO RGNL AP	40.8289	-115.7886
USW00024128	WINNEMUCCA MUNI AP	40.9017	-117.8081
USW00024157	SPOKANE INTL AP	47.6217	-117.5281
